1 1691845088 0.000000 1 0.000000 0.000000 0.000000
2 1691845088 0.000000 1 0.000000 0.000000 0.000000
3 1691845088 0.000000 1 0.000000 0.000000 0.000000
4 1691845088 0.000000 1 0.000000 0.000000 0.000000
1 1691845089 0.000000 1 0.000000 0.000000 0.000000
2 1691845089 0.000000 1 0.000000 0.000000 0.000000
3 1691845089 0.000000 1 0.000000 0.000000 0.000000
4 1691845089 0.000000 1 0.000000 0.000000 0.000000
1 1691845090 0.000000 1 0.000000 0.000000 0.000000
2 1691845090 1.000000 1 1.000000 1.000000 1.000000
3 1691845090 0.000000 1 0.000000 0.000000 0.000000
4 1691845090 0.000000 1 0.000000 0.000000 0.000000
1 1691845091 0.000000 1 0.000000 0.000000 0.000000
2 1691845091 1.000000 1 1.000000 1.000000 1.000000
3 1691845091 0.000000 1 0.000000 0.000000 0.000000
4 1691845091 0.000000 1 0.000000 0.000000 0.000000
1 1691845092 0.000000 1 0.000000 0.000000 0.000000
2 1691845092 1.000000 1 1.000000 1.000000 1.000000
3 1691845092 0.000000 1 0.000000 0.000000 0.000000
4 1691845092 0.000000 1 0.000000 0.000000 0.000000
1 1691845093 0.000000 1 0.000000 0.000000 0.000000
2 1691845093 1.000000 1 1.000000 1.000000 1.000000
3 1691845093 0.000000 1 0.000000 0.000000 0.000000
4 1691845093 0.000000 1 0.000000 0.000000 0.000000
1 1691845094 0.000000 1 0.000000 0.000000 0.000000
2 1691845094 1.000000 1 1.000000 1.000000 1.000000
3 1691845094 0.000000 1 0.000000 0.000000 0.000000
4 1691845094 0.000000 1 0.000000 0.000000 0.000000
1 1691845095 0.000000 1 0.000000 0.000000 0.000000
2 1691845095 1.000000 1 1.000000 1.000000 1.000000
3 1691845095 0.000000 1 0.000000 0.000000 0.000000
4 1691845095 0.000000 1 0.000000 0.000000 0.000000
1 1691845096 0.000000 1 0.000000 0.000000 0.000000
2 1691845096 1.000000 1 1.000000 1.000000 1.000000
3 1691845096 0.000000 1 0.000000 0.000000 0.000000
4 1691845096 0.000000 1 0.000000 0.000000 0.000000
1 1691845097 0.000000 1 0.000000 0.000000 0.000000
2 1691845097 1.000000 1 1.000000 1.000000 1.000000
3 1691845097 0.000000 1 0.000000 0.000000 0.000000
4 1691845097 0.000000 1 0.000000 0.000000 0.000000
1 1691845098 0.000000 1 0.000000 0.000000 0.000000
2 1691845098 1.000000 1 1.000000 1.000000 1.000000
3 1691845098 0.000000 1 0.000000 0.000000 0.000000
4 1691845098 0.000000 1 0.000000 0.000000 0.000000
1 1691845099 0.000000 1 0.000000 0.000000 0.000000
2 1691845099 1.000000 1 1.000000 1.000000 1.000000
3 1691845099 0.000000 1 0.000000 0.000000 0.000000
4 1691845099 0.000000 1 0.000000 0.000000 0.000000
1 1691845100 0.000000 1 0.000000 0.000000 0.000000
2 1691845100 1.000000 1 1.000000 1.000000 1.000000
3 1691845100 0.000000 1 0.000000 0.000000 0.000000
4 1691845100 0.000000 1 0.000000 0.000000 0.000000
1 1691845101 0.000000 1 0.000000 0.000000 0.000000
2 1691845101 1.000000 1 1.000000 1.000000 1.000000
3 1691845101 0.000000 1 0.000000 0.000000 0.000000
4 1691845101 0.000000 1 0.000000 0.000000 0.000000
1 1691845102 0.000000 1 0.000000 0.000000 0.000000
2 1691845102 1.000000 1 1.000000 1.000000 1.000000
3 1691845102 0.000000 1 0.000000 0.000000 0.000000
