5 1691845089 33.558425 1 33.558425 33.558425 33.558425
6 1691845089 55.139262 1 55.139262 55.139262 55.139262
7 1691845089 0.901146 1 0.901146 0.901146 0.901146
5 1691845094 41.253735 1 41.253735 41.253735 41.253735
6 1691845094 55.078287 1 55.078287 55.078287 55.078287
7 1691845094 0.252174 1 0.252174 0.252174 0.252174
5 1691845099 13.970805 1 13.970805 13.970805 13.970805
6 1691845099 55.184275 1 55.184275 55.184275 55.184275
7 1691845099 0.182405 1 0.182405 0.182405 0.182405
5 1691845104 19.085383 1 19.085383 19.085383 19.085383
6 1691845104 55.101251 1 55.101251 55.101251 55.101251
7 1691845104 0.097340 1 0.097340 0.097340 0.097340
5 1691845109 17.830714 1 17.830714 17.830714 17.830714
6 1691845109 55.278885 1 55.278885 55.278885 55.278885
7 1691845109 0.115775 1 0.115775 0.115775 0.115775
5 1691845114 19.905775 1 19.905775 19.905775 19.905775
6 1691845114 55.260796 1 55.260796 55.260796 55.260796
7 1691845114 0.344942 1 0.344942 0.344942 0.344942
5 1691845119 26.112304 1 26.112304 26.112304 26.112304
6 1691845119 55.301350 1 55.301350 55.301350 55.301350
7 1691845119 0.288984 1 0.288984 0.288984 0.288984
5 1691845124 29.205901 1 29.205901 29.205901 29.205901
6 1691845124 55.473315 1 55.473315 55.473315 55.473315
7 1691845124 2.927410 1 2.927410 2.927410 2.927410
5 1691845129 37.496020 1 37.496020 37.496020 37.496020
6 1691845129 55.498822 1 55.498822 55.498822 55.498822
7 1691845129 0.168445 1 0.168445 0.168445 0.168445
5 1691845134 51.772898 1 51.772898 51.772898 51.772898
6 1691845134 55.625608 1 55.625608 55.625608 55.625608
7 1691845134 0.560925 1 0.560925 0.560925 0.560925
5 1691845139 87.506517 1 87.506517 87.506517 87.506517
6 1691845139 55.869718 1 55.869718 55.869718 55.869718
7 1691845139 2.812041 1 2.812041 2.812041 2.812041
5 1691845144 38.418749 1 38.418749 38.418749 38.418749
6 1691845144 55.870510 1 55.870510 55.870510 55.870510
7 1691845144 0.277177 1 0.277177 0.277177 0.277177
